,hex_id,U-Bahn,S-Bahn,DB,R-Bahn,Bus,rank,population,under_18s,share_under_18s,65yo_and_older,share_65yo_and_older,foreigners,share_foreigners,pop_w_migration_bg,share_pop_w_migration_bg,under_18_mig_bg,share_under_18_mig_bg,hh,ppl_per_hh,single_per_hh,share_single_per_hh,hh_w_chld,share_hh_w_chld,sngl_parent,share_sngl_parent,area_km,pop_dnsty,births,deaths,immigration,moving_away,migr_balance,social_insur,employment_rate,unemployed,share_unemployed,yng_unemployed,share_yng_unemployed,old_unemployed,share_old_unemployed,sgb_2,share_sgb_2,under_15_min_security,share_under_15_min_security,community_of_needs_sgb_2,taxpayers,total_income_per_taxpayer,residental_bldngs,apartments,ready_to_move_apt,apt_in_houses,share_apt_in_houses,apt_size,living_space_per_inhab,social_housing,share_social_housing,land_prices,kita_preschool,primary_schools,share_high_school_stud,doctors,practitioners,dentists,pharmacies,private_cars,car_density,geometry,counts
832,891f153725bffff,0,0,0,0,1,0,514.0,76.0,14.78599222,116.0,22.56809339,16.0,3.112840467,35.0,6.8627450979999995,7.0,9.333333332999999,246.0,2.085365854,91.0,36.99186992,46.0,18.69918699,10.0,21.73913043,3.4192225919999997,150.3265687,3.0,2.0,42.0,35.0,7.0,200.0,59.2,7.0,2.071005917,0.0,0.0,5.0,7.8125,9.0,1.750972763,0.0,0.0,7.0,261.0,35255.0,115.0,212.0,4.0,118.0,55.66037736,107.4858491,44.33268482,0.0,0.0,240.0,0.0,0.0,42.85714286,0.0,0.0,0.0,0.0,300.0,583.6575875,"{'type': 'Polygon', 'coordinates': [[[10.06796025157583, 53.484383224651566], [10.068167439265054, 53.48278811342327], [10.07079191652732, 53.48221588766141], [10.073209320016542, 53.4832387616782], [10.073002251110113, 53.48483388841471], [10.070377659928411, 53.4854061256276], [10.06796025157583, 53.484383224651566]]]}",1
833,891f1537297ffff,0,0,0,0,1,0,1254.0,210.0,16.74641148,196.0,15.62998405,199.0,15.8692185,327.0,26.13908873,65.0,31.40096618,605.0,1.970247934,275.0,45.45454545,113.0,18.67768595,18.0,15.92920354,4.372494647,286.79280389999997,10.0,9.0,164.0,181.0,-17.0,479.0,53.8,45.0,5.102040816000001,0.0,0.0,13.0,8.024691358,83.0,6.618819777000001,18.0,10.22727273,51.0,565.0,34387.0,332.0,446.0,1.0,357.0,80.04484305,101.4103139,36.06778309,0.0,0.0,218.0,0.0,0.0,34.782608700000004,0.0,0.0,0.0,0.0,643.0,512.7591706999999,"{'type': 'Polygon', 'coordinates': [[[10.081224879003361, 53.500089098207], [10.081431800903074, 53.4984943249588], [10.08405696171238, 53.497922030402854], [10.086475314550405, 53.498944497610275], [10.086268511519261, 53.50053928634159], [10.083643236778293, 53.50111159238374], [10.081224879003361, 53.500089098207]]]}",1
834,891f153729bffff,0,0,0,0,1,0,558.0,101.0,18.10035842,108.0,19.35483871,34.0,6.093189964,65.0,11.71171171,13.0,12.87128713,251.0,2.227091633,88.0,35.05976096,63.0,25.09960159,7.0,11.11111111,3.0660919960000004,181.9906254,1.0,5.0,28.0,28.0,0.0,245.0,66.9,10.0,2.7472527469999997,0.0,0.0,0.0,0.0,7.0,1.254480287,0.0,0.0,5.0,260.0,42598.0,168.0,227.0,2.0,191.0,84.14096916,115.0,46.78315412,0.0,0.0,240.0,0.0,0.0,48.71794872,0.0,0.0,0.0,0.0,300.0,537.6344086,"{'type': 'Polygon', 'coordinates': [[[10.073970428921047, 53.497021290451876], [10.074177513985052, 53.49542647635618], [10.076802526362046, 53.49485430354937], [10.079220567616261, 53.49587693336708], [10.079013601394285, 53.4974717629564], [10.076388475072807, 53.498043947235736], [10.073970428921047, 53.497021290451876]]]}",1
835,891f15372abffff,0,0,0,0,1,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.08972066513279, 53.493587382927686], [10.089927363456876, 53.491992394201475], [10.092552285841613, 53.49141980326673], [10.094970623779819, 53.49244218956756], [10.094764044317959, 53.494037193770424], [10.092139008052444, 53.49460979619715], [10.08972066513279, 53.493587382927686]]]}",1
836,891f15372b7ffff,0,0,0,0,1,0,1254.0,210.0,16.74641148,196.0,15.62998405,199.0,15.8692185,327.0,26.13908873,65.0,31.40096618,605.0,1.970247934,275.0,45.45454545,113.0,18.67768595,18.0,15.92920354,4.372494647,286.79280389999997,10.0,9.0,164.0,181.0,-17.0,479.0,53.8,45.0,5.102040816000001,0.0,0.0,13.0,8.024691358,83.0,6.618819777000001,18.0,10.22727273,51.0,565.0,34387.0,332.0,446.0,1.0,357.0,80.04484305,101.4103139,36.06778309,0.0,0.0,218.0,0.0,0.0,34.782608700000004,0.0,0.0,0.0,0.0,643.0,512.7591706999999,"{'type': 'Polygon', 'coordinates': [[[10.09414424561237, 53.498821950039265], [10.094350855234984, 53.497227074007085], [10.096976005383308, 53.496654460082496], [10.099394659790667, 53.497676710687735], [10.09918816905887, 53.499271602188195], [10.096562905025687, 53.49984422761651], [10.09414424561237, 53.498821950039265]]]}",1
837,891f15372bbffff,0,0,0,0,1,0,558.0,101.0,18.10035842,108.0,19.35483871,34.0,6.093189964,65.0,11.71171171,13.0,12.87128713,251.0,2.227091633,88.0,35.05976096,63.0,25.09960159,7.0,11.11111111,3.0660919960000004,181.9906254,1.0,5.0,28.0,28.0,0.0,245.0,66.9,10.0,2.7472527469999997,0.0,0.0,0.0,0.0,7.0,1.254480287,0.0,0.0,5.0,260.0,42598.0,168.0,227.0,2.0,191.0,84.14096916,115.0,46.78315412,0.0,0.0,240.0,0.0,0.0,48.71794872,0.0,0.0,0.0,0.0,300.0,537.6344086,"{'type': 'Polygon', 'coordinates': [[[10.086888890422637, 53.49575479197471], [10.087095663265135, 53.494159875072135], [10.08972066513279, 53.493587382927686], [10.092139008052444, 53.49460979619715], [10.091932354074281, 53.49620472857857], [10.089307238308889, 53.49677723221308], [10.086888890422637, 53.49575479197471]]]}",1
838,891f15372d3ffff,0,0,0,0,1,0,558.0,101.0,18.10035842,108.0,19.35483871,34.0,6.093189964,65.0,11.71171171,13.0,12.87128713,251.0,2.227091633,88.0,35.05976096,63.0,25.09960159,7.0,11.11111111,3.0660919960000004,181.9906254,1.0,5.0,28.0,28.0,0.0,245.0,66.9,10.0,2.7472527469999997,0.0,0.0,0.0,0.0,7.0,1.254480287,0.0,0.0,5.0,260.0,42598.0,168.0,227.0,2.0,191.0,84.14096916,115.0,46.78315412,0.0,0.0,240.0,0.0,0.0,48.71794872,0.0,0.0,0.0,0.0,300.0,537.6344086,"{'type': 'Polygon', 'coordinates': [[[10.066716913742768, 53.49395299497071], [10.066924161920715, 53.492358140046676], [10.069549025797636, 53.49178608896045], [10.071966755450795, 53.49280888134075], [10.071759626088413, 53.494403751768935], [10.0691346482541, 53.494975814314046], [10.066716913742768, 53.49395299497071]]]}",1
839,891f15372dbffff,0,0,0,0,1,0,558.0,101.0,18.10035842,108.0,19.35483871,34.0,6.093189964,65.0,11.71171171,13.0,12.87128713,251.0,2.227091633,88.0,35.05976096,63.0,25.09960159,7.0,11.11111111,3.0660919960000004,181.9906254,1.0,5.0,28.0,28.0,0.0,245.0,66.9,10.0,2.7472527469999997,0.0,0.0,0.0,0.0,7.0,1.254480287,0.0,0.0,5.0,260.0,42598.0,168.0,227.0,2.0,191.0,84.14096916,115.0,46.78315412,0.0,0.0,240.0,0.0,0.0,48.71794872,0.0,0.0,0.0,0.0,300.0,537.6344086,"{'type': 'Polygon', 'coordinates': [[[10.064506585653454, 53.49133525292228], [10.06471387810586, 53.48974034167438], [10.06733862802747, 53.48916830204118], [10.0697561994488, 53.49019116220421], [10.069549025797636, 53.49178608896045], [10.066924161920715, 53.492358140046676], [10.064506585653454, 53.49133525292228]]]}",1
840,891f1537303ffff,0,0,0,0,2,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.117770634174402, 53.49366617746989], [10.117976663564365, 53.492071039613435], [10.120601677797916, 53.49149779841574], [10.123020776427431, 53.49251968354299], [10.122814865958485, 53.49411483684219], [10.120189737935828, 53.49468808957278], [10.117770634174402, 53.49366617746989]]]}",2
841,891f1537307ffff,0,0,0,0,1,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.122814865958485, 53.49411483684219], [10.123020776427431, 53.49251968354299], [10.125645824809084, 53.49194633202901], [10.128065076492756, 53.492968122274945], [10.127859284957008, 53.4945632910106], [10.125234122801185, 53.495136654065234], [10.122814865958485, 53.49411483684219]]]}",1
842,891f153730bffff,0,0,0,0,1,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.115557718016815, 53.491049059618334], [10.115763791819253, 53.489453865400876], [10.118388692265698, 53.48888063573019], [10.120807632693626, 53.48990258875132], [10.120601677797916, 53.49149779841574], [10.117976663564365, 53.492071039613435], [10.115557718016815, 53.491049059618334]]]}",1
843,891f1537317ffff,0,0,0,0,1,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.119983752967947, 53.496283171063745], [10.120189737935828, 53.49468808957278], [10.122814865958485, 53.49411483684219], [10.125234122801185, 53.495136654065234], [10.125028256768646, 53.49673175099482], [10.12240301495485, 53.49730501526413], [10.119983752967947, 53.496283171063745]]]}",1
844,891f153734fffff,0,0,0,0,1,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.111132493524527, 53.48581445120115], [10.111338656123085, 53.48421914427497], [10.113963329001303, 53.48364593764071], [10.116381953060934, 53.48466802641874], [10.116175909340555, 53.48626334880026], [10.113551122679212, 53.4868365669498], [10.111132493524527, 53.48581445120115]]]}",1
845,891f153735bffff,0,0,0,0,1,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.103258190898467, 53.487533565699884], [10.103464546852132, 53.485938346047206], [10.106089265037596, 53.48536534847787], [10.10850774108119, 53.48638755905704], [10.108301503995612, 53.487982794173575], [10.105676671995141, 53.48855580324849], [10.103258190898467, 53.487533565699884]]]}",1
846,891f153736fffff,0,0,0,0,1,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.124050178472176, 53.484543276197066], [10.12425602882621, 53.482947866563656], [10.126880690427324, 53.48237434056223], [10.129299615407376, 53.483396212662825], [10.129093883953702, 53.48499163773674], [10.126469108616346, 53.485565175270935], [10.124050178472176, 53.484543276197066]]]}",1
847,891f1537373ffff,0,0,0,0,1,0,1361.0,206.0,15.13592946,274.0,20.13225569,148.0,10.87435709,297.0,22.0,64.0,31.68316832,668.0,2.05988024,267.0,39.97005988,124.0,18.56287425,24.0,19.35483871,8.637358433,157.5713235,10.0,16.0,195.0,177.0,18.0,566.0,61.3,21.0,2.272727273,3.0,2.040816327,6.0,2.816901408,17.0,1.2490815579999999,4.0,2.45398773,12.0,696.0,38369.0,455.0,594.0,5.0,502.0,84.51178451,114.85185190000001,50.12637766,0.0,0.0,226.0,2.0,0.0,41.55844156,0.0,0.0,2.0,0.0,762.0,559.8824394,"{'type': 'Polygon', 'coordinates': [[[10.118388692265698, 53.48888063573019], [10.118594691578513, 53.48728536970499], [10.121219512417905, 53.486712041254755], [10.123638447711356, 53.48773396730212], [10.123432567303128, 53.48932924877213], [10.120807632693626, 53.48990258875132], [10.118388692265698, 53.48888063573019]]]}",1
