,hex_id,bike_end,bike_start,geometry
164,891f15ad64fffff,533,524,"{'type': 'Polygon', 'coordinates': [[[9.941326985334957, 53.55523718561214], [9.941537423042428, 53.553644611543184], [9.944164380724217, 53.553076407392105], [9.946581015279541, 53.55410076597315], [9.946370696350568, 53.555693355661084], [9.943743624084506, 53.556261571150344], [9.941326985334957, 53.55523718561214]]]}"
165,891f15ad67bffff,1392,1388,"{'type': 'Polygon', 'coordinates': [[[9.946370696350568, 53.555693355661084], [9.946581015279541, 53.55410076597315], [9.949208008590228, 53.553532451605946], [9.95162479753819, 53.55455671558205], [9.951414597400142, 53.55614932088264], [9.948787489519919, 53.55671764659586], [9.946370696350568, 53.555693355661084]]]}"
166,891f15ad687ffff,1408,1396,"{'type': 'Polygon', 'coordinates': [[[9.949522335640534, 53.57048084507971], [9.949732627890882, 53.56888862449043], [9.952360237530817, 53.56832046247789], [9.95477766952917, 53.56934450969037], [9.954567496131144, 53.57093674587989], [9.95193977187915, 53.571504919258096], [9.949522335640534, 53.57048084507971]]]}"
167,891f15ad6a7ffff,2578,2554,"{'type': 'Polygon', 'coordinates': [[[9.96245058192564, 53.56923180743955], [9.962660561686228, 53.567639483735825], [9.965288163381288, 53.56707100231734], [9.967705899878007, 53.56809483322066], [9.967496038992477, 53.569687172509866], [9.964868322731881, 53.57025566531162], [9.96245058192564, 53.56923180743955]]]}"
168,891f15ad83bffff,591,593,"{'type': 'Polygon', 'coordinates': [[[10.081651577791396, 53.5557586119899], [10.081858668930927, 53.55416529002726], [10.084486107440481, 53.553593834043916], [10.086906568935177, 53.5546156884814], [10.086699596871348, 53.55620902589433], [10.08407204423391, 53.55678049342087], [10.081651577791396, 53.5557586119899]]]}"
169,891f15ad8cfffff,722,750,"{'type': 'Polygon', 'coordinates': [[[10.063673712470928, 53.55657036810351], [10.063881235438195, 53.55497716439405], [10.066508649718289, 53.554406138395436], [10.068928655217581, 53.55542830458979], [10.068721251291343, 53.557021523770686], [10.066093722821513, 53.55759256128718], [10.063673712470928, 53.55657036810351]]]}"
170,891f15ad8d3ffff,811,783,"{'type': 'Polygon', 'coordinates': [[[10.058003375388889, 53.56089831535217], [10.058211047724846, 53.55930525537855], [10.060838621027347, 53.55873442709076], [10.06325863621435, 53.55975664726393], [10.063051082923627, 53.561349722713274], [10.060423395397436, 53.5619205625151], [10.058003375388889, 53.56089831535217]]]}"
171,891f15ad91bffff,180,224,"{'type': 'Polygon', 'coordinates': [[[10.104059292675933, 53.56017386430045], [10.104265862972035, 53.55858053699684], [10.106893553326193, 53.55800862782862], [10.109314787451005, 53.55903003438505], [10.109108336293845, 53.56062337710938], [10.106480531869655, 53.56119529785791], [10.104059292675933, 53.56017386430045]]]}"
172,891f15ada83ffff,726,963,"{'type': 'Polygon', 'coordinates': [[[10.054825614444097, 53.54610776326969], [10.055033314764026, 53.544514334031696], [10.05766027230573, 53.54394335404583], [10.060079643705754, 53.54496579180497], [10.059872062369546, 53.546559236531124], [10.057244990646348, 53.547130228011355], [10.054825614444097, 53.54610776326969]]]}"
173,891f15adadbffff,583,581,"{'type': 'Polygon', 'coordinates': [[[10.040311542945917, 53.53997183601759], [10.040519569757732, 53.53837832505377], [10.043146229344913, 53.53780758866661], [10.045564976324135, 53.538830351777634], [10.04535706844284, 53.5404238782506], [10.042730294648512, 53.54099462610478], [10.040311542945917, 53.53997183601759]]]}"
174,891f15adb3bffff,140,181,"{'type': 'Polygon', 'coordinates': [[[10.101490045667566, 53.54060158179354], [10.101696614322764, 53.539007756892424], [10.104323495415676, 53.538435609036114], [10.106743921859065, 53.539457274525674], [10.106537472264792, 53.54105111486197], [10.103910477162968, 53.541623274274954], [10.101490045667566, 53.54060158179354]]]}"
175,891f15adb8fffff,180,193,"{'type': 'Polygon', 'coordinates': [[[10.092988770776103, 53.54709847601184], [10.093195563312316, 53.54550486664144], [10.095822683346512, 53.54493301528641], [10.098243124901211, 53.54595476175226], [10.098036451432275, 53.547548386564316], [10.095409217338142, 53.54812024947022], [10.092988770776103, 53.54709847601184]]]}"
176,891f15adc0fffff,999,970,"{'type': 'Polygon', 'coordinates': [[[10.056757128937706, 53.57045577732525], [10.056964861973158, 53.56886297388955], [10.05959282278316, 53.56829232029676], [10.062013164816324, 53.56931445861913], [10.061805550858953, 53.5709072775265], [10.059177475787127, 53.57147794264119], [10.056757128937706, 53.57045577732525]]]}"
177,891f15adc23ffff,590,612,"{'type': 'Polygon', 'coordinates': [[[10.066854161295488, 53.57135857240607], [10.067061656162444, 53.56976573803334], [10.069689686372234, 53.56919486365422], [10.072110335943771, 53.57021681211164], [10.07190296017943, 53.571809661943355], [10.069274815737682, 53.57238054786003], [10.066854161295488, 53.57135857240607]]]}"
178,891f15adc33ffff,798,823,"{'type': 'Polygon', 'coordinates': [[[10.064018481938277, 53.573522110418494], [10.064226051518652, 53.571929347918186], [10.066854161295488, 53.57135857240607], [10.069274815737682, 53.57238054786003], [10.069067365262013, 53.573973325821505], [10.066439141236202, 53.57454411286923], [10.064018481938277, 53.573522110418494]]]}"
179,891f15adc53ffff,1202,1239,"{'type': 'Polygon', 'coordinates': [[[10.041612994943863, 53.569100044997434], [10.041821085140059, 53.56750728801469], [10.04444894155006, 53.56693696554789], [10.046868822067266, 53.56795938856673], [10.046660850912366, 53.569552161040114], [10.044032880195743, 53.57012249500539], [10.041612994943863, 53.569100044997434]]]}"
180,891f15adc7bffff,906,879,"{'type': 'Polygon', 'coordinates': [[[10.052332421532554, 53.56522557967765], [10.052540243264378, 53.563632663449376], [10.055167975556852, 53.5630620328828], [10.05758800037197, 53.56408430703567], [10.057380297689582, 53.56567723874396], [10.054752451139374, 53.56624788082072], [10.052332421532554, 53.56522557967765]]]}"
181,891f15adc8fffff,1539,1551,"{'type': 'Polygon', 'coordinates': [[[10.053297796857908, 53.57739700172251], [10.053505634982107, 53.57580439844591], [10.056133869113475, 53.57523393107436], [10.058554379415332, 53.57625605545685], [10.058346660387777, 53.577848674205235], [10.055718311958449, 53.578419153100725], [10.053297796857908, 53.57739700172251]]]}"
182,891f15adcc7ffff,1610,1634,"{'type': 'Polygon', 'coordinates': [[[10.046036876664164, 53.57433022191039], [10.04624487821157, 53.57273757771275], [10.048872963236906, 53.57216723224308], [10.051293161022357, 53.573189519462176], [10.051085278544962, 53.574782179142105], [10.048457079208848, 53.57535253612202], [10.046036876664164, 53.57433022191039]]]}"
183,891f15adccbffff,896,864,"{'type': 'Polygon', 'coordinates': [[[10.038776894172434, 53.571262953693484], [10.038985059092411, 53.569670268593875], [10.041612994943863, 53.569100044997434], [10.044032880195743, 53.57012249500539], [10.043824834319162, 53.5717151955978], [10.041196784144045, 53.57228543069082], [10.038776894172434, 53.571262953693484]]]}"
184,891f15ade17ffff,2067,2148,"{'type': 'Polygon', 'coordinates': [[[10.040650013521192, 53.55692724860653], [10.040858087219437, 53.55533417872135], [10.043485441916665, 53.55476369299343], [10.045904837178792, 53.55578626566732], [10.045696882474658, 53.55737935105138], [10.043069413511029, 53.55794984826404], [10.040650013521192, 53.55692724860653]]]}"
185,891f15ade83ffff,1210,1178,"{'type': 'Polygon', 'coordinates': [[[10.034978694423137, 53.561253847616484], [10.035186917520258, 53.559660921489105], [10.037814431022905, 53.55909063348253], [10.040233835725525, 53.56011326012384], [10.040025731626658, 53.56170620175441], [10.037398103823667, 53.56227650124185], [10.034978694423137, 53.561253847616484]]]}"
186,891f15ade93ffff,1308,1288,"{'type': 'Polygon', 'coordinates': [[[10.032142803723245, 53.56341689100341], [10.03235110152997, 53.56182403675851], [10.034978694423137, 53.561253847616484], [10.037398103823667, 53.56227650124185], [10.037189925017199, 53.5638693709921], [10.0345622178067, 53.56443957161303], [10.032142803723245, 53.56341689100341]]]}"
187,891f15adeafffff,1040,1071,"{'type': 'Polygon', 'coordinates': [[[10.050743940088681, 53.557831248294114], [10.050951775786436, 53.55623814741749], [10.05357920011275, 53.555667440995556], [10.055998902974617, 53.55668982395126], [10.055791186295489, 53.55828294031409], [10.053163647732605, 53.55885365823638], [10.050743940088681, 53.557831248294114]]]}"
188,891f15adeb7ffff,961,932,"{'type': 'Polygon', 'coordinates': [[[10.05012037226126, 53.56261029440819], [10.050328238326825, 53.56101732179025], [10.05295585636365, 53.560446702727944], [10.055375722587359, 53.56146904478067], [10.055167975556852, 53.5630620328828], [10.052540243264378, 53.563632663449376], [10.05012037226126, 53.56261029440819]]]}"
189,891f15adecbffff,2503,2152,"{'type': 'Polygon', 'coordinates': [[[10.023300190178274, 53.55295373496609], [10.02350866503267, 53.551360655255756], [10.026135800677316, 53.55079051197068], [10.028554575773347, 53.5518134369419], [10.028346219861877, 53.55340653217425], [10.025718969908231, 53.55397668691475], [10.023300190178274, 53.55295373496609]]]}"
190,891f15adecfffff,635,659,"{'type': 'Polygon', 'coordinates': [[[10.028346219861877, 53.55340653217425], [10.028554575773347, 53.5518134369419], [10.03118174638741, 53.55124318334265], [10.033600675380878, 53.552266013513886], [10.03339243842463, 53.55385912426196], [10.030765153516441, 53.55442938932445], [10.028346219861877, 53.55340653217425]]]}"
191,891f15ae043ffff,255,261,"{'type': 'Polygon', 'coordinates': [[[10.015826272619451, 53.64891398874233], [10.016035238558013, 53.64732345979565], [10.01866628749733, 53.64675495425129], [10.02108848517112, 53.64777696611255], [10.020879638516549, 53.64936751053435], [10.018248474900872, 53.649936027621145], [10.015826272619451, 53.64891398874233]]]}"
192,891f15ae68bffff,179,139,"{'type': 'Polygon', 'coordinates': [[[9.984251758595395, 53.65573026035426], [9.984461501325022, 53.65414008115224], [9.98709272694008, 53.65357241331895], [9.98951432462638, 53.65459491318558], [9.989304701139488, 53.65618510789653], [9.986673360720278, 53.65675278723327], [9.984251758595395, 53.65573026035426]]]}"
193,891f15af0d7ffff,249,244,"{'type': 'Polygon', 'coordinates': [[[9.948257532533022, 53.61868394903826], [9.94846801324246, 53.61709299570808], [9.951097596181013, 53.616525598650654], [9.953516813195693, 53.61754914351179], [9.9533064515149, 53.619140112415536], [9.950676753787508, 53.61970752088597], [9.948257532533022, 53.61868394903826]]]}"
194,891f15af1a7ffff,558,563,"{'type': 'Polygon', 'coordinates': [[[10.008857106140523, 53.62414436606019], [10.009066157689649, 53.62255322626312], [10.011696165711873, 53.621984504559926], [10.014117236792172, 53.623006911148224], [10.013908304420063, 53.62459806644317], [10.011278181787382, 53.62516679965331], [10.008857106140523, 53.62414436606019]]]}"
195,891f15af20bffff,717,712,"{'type': 'Polygon', 'coordinates': [[[9.941319969193195, 53.59390268378283], [9.941530534019476, 53.59231112011968], [9.944159076445743, 53.591743506038945], [9.946577168765074, 53.59276744424521], [9.94636672286067, 53.59435902350471], [9.943738065711777, 53.59492664896298], [9.941319969193195, 53.59390268378283]]]}"
196,891f15af277ffff,545,537,"{'type': 'Polygon', 'coordinates': [[[9.94920574686332, 53.592199719873655], [9.949416117933305, 53.590608068676744], [9.952044616972701, 53.590040245394476], [9.954462859629631, 53.591064061923156], [9.954252607491846, 53.59265572870797], [9.951623993761634, 53.59322356337756], [9.94920574686332, 53.592199719873655]]]}"
197,891f15af323ffff,1253,1248,"{'type': 'Polygon', 'coordinates': [[[9.991796059607227, 53.59845685353806], [9.992005434658234, 53.59686513419499], [9.994634332004708, 53.59629641688124], [9.997053968871262, 53.59731940745609], [9.996844712865755, 53.59891114233243], [9.994215700944926, 53.599479871102034], [9.991796059607227, 53.59845685353806]]]}"
198,891f15af343ffff,2256,2278,"{'type': 'Polygon', 'coordinates': [[[9.969394329967741, 53.59402252500138], [9.969604225234606, 53.59243081149058], [9.97223286646137, 53.5918625469752], [9.974651727049606, 53.59288598455336], [9.974441950764467, 53.59447771362686], [9.971813194906119, 53.59504598956087], [9.969394329967741, 53.59402252500138]]]}"
199,891f15af36fffff,1485,1514,"{'type': 'Polygon', 'coordinates': [[[9.985166346143885, 53.590612066711415], [9.985375853810677, 53.589020178239416], [9.988004407447022, 53.58845149525785], [9.99042356798118, 53.58947468931145], [9.99021417931676, 53.59106659332926], [9.987585511112481, 53.59163528774901], [9.985166346143885, 53.590612066711415]]]}"
200,891f15af3dbffff,699,731,"{'type': 'Polygon', 'coordinates': [[[9.960877796577327, 53.600501434037476], [9.961087916343546, 53.59890993632031], [9.963716795024324, 53.59834196853743], [9.966135668618092, 53.59936548706022], [9.965925667839617, 53.60095700034648], [9.963296674476354, 53.60152497954224], [9.960877796577327, 53.600501434037476]]]}"
