,hex_id,U-Bahn,S-Bahn,DB,R-Bahn,Bus,rank,qrank,population,under_18s,share_under_18s,65yo_and_older,share_65yo_and_older,foreigners,share_foreigners,pop_w_migration_bg,share_pop_w_migration_bg,under_18_mig_bg,share_under_18_mig_bg,hh,ppl_per_hh,single_per_hh,share_single_per_hh,hh_w_chld,share_hh_w_chld,sngl_parent,share_sngl_parent,area_km,pop_dnsty,births,deaths,immigration,moving_away,migr_balance,social_insur,employment_rate,unemployed,share_unemployed,yng_unemployed,share_yng_unemployed,old_unemployed,share_old_unemployed,sgb_2,share_sgb_2,under_15_min_security,share_under_15_min_security,community_of_needs_sgb_2,taxpayers,total_income_per_taxpayer,residental_bldngs,apartments,ready_to_move_apt,apt_in_houses,share_apt_in_houses,apt_size,living_space_per_inhab,social_housing,share_social_housing,land_prices,kita_preschool,primary_schools,share_high_school_stud,doctors,practitioners,dentists,pharmacies,private_cars,car_density,geometry,counts,bike_end,bike_start
47,881f15ac25fffff,0,0,0,0,4,0,0,35218.0,3703.0,10.51450963,4992.0,14.17456982,4721.0,13.40507695,9518.0,27.06745535,1691.0,46.00108814,24039.0,1.473563792,16571.0,68.93381588,2560.0,10.64936145,736.0,28.75,3.091773916,11390.8717,413.0,323.0,5109.0,4893.0,216.0,17672.0,66.0,1211.0,4.492506307,71.0,2.184615385,210.0,6.264916467999999,2393.0,6.79482083,457.0,13.97553517,1578.0,19291.0,32679.0,2110.0,22141.0,121.0,119.0,0.5374644325,59.181066799999996,37.20620137,721.0,3.25640215,877.0,26.0,3.0,44.34490482,54.0,22.0,26.0,7.0,9992.0,283.718553,"{'type': 'Polygon', 'coordinates': [[[10.021757052147306, 53.58423681976864], [10.019754563973084, 53.58002954907034], [10.025219663332232, 53.577297830469], [10.032687570921002, 53.57877321317773], [10.034690988299307, 53.582980472952016], [10.029225568939994, 53.585712360966326], [10.021757052147306, 53.58423681976864]]]}",4,2015,2031
48,881f15ac27fffff,0,0,0,0,2,0,0,35218.0,3703.0,10.51450963,4992.0,14.17456982,4721.0,13.40507695,9518.0,27.06745535,1691.0,46.00108814,24039.0,1.473563792,16571.0,68.93381588,2560.0,10.64936145,736.0,28.75,3.091773916,11390.8717,413.0,323.0,5109.0,4893.0,216.0,17672.0,66.0,1211.0,4.492506307,71.0,2.184615385,210.0,6.264916467999999,2393.0,6.79482083,457.0,13.97553517,1578.0,19291.0,32679.0,2110.0,22141.0,121.0,119.0,0.5374644325,59.181066799999996,37.20620137,721.0,3.25640215,877.0,26.0,3.0,44.34490482,54.0,22.0,26.0,7.0,9992.0,283.718553,"{'type': 'Polygon', 'coordinates': [[[10.034690988299307, 53.582980472952016], [10.032687570921002, 53.57877321317773], [10.038152338573006, 53.57604075244126], [10.045620843171724, 53.57751538202432], [10.047625189587619, 53.581722630742426], [10.042160102422502, 53.58445526095835], [10.034690988299307, 53.582980472952016]]]}",2,2084,2025
49,881f15ac29fffff,0,1,0,0,2,1,4,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[10.02776620530947, 53.596856952889574], [10.025762872761064, 53.59265052171151], [10.031228943939297, 53.58991920645848], [10.038698667626784, 53.59139415289513], [10.040702929684779, 53.595600572997434], [10.035236538600948, 53.598332057763564], [10.02776620530947, 53.596856952889574]]]}",7,524,511
50,881f15ac2bfffff,1,0,0,0,6,0,0,41892.0,4304.0,10.274038000000001,5491.0,13.10751456,5558.0,13.26744963,11292.0,26.97047865,2010.0,46.95164681,29252.0,1.451969096,20637.0,70.54902229,2958.0,10.11212909,808.0,27.31575389,3.851196067,10877.65963,511.0,404.0,5767.0,5553.0,214.0,21726.0,66.8,1643.0,5.038795351,112.0,2.6832774319999997,304.0,7.409212771,3463.0,8.266494796,631.0,16.63152346,2371.0,23386.0,28330.0,2682.0,26708.0,83.0,278.0,1.040886626,56.65250112,36.11847131,1032.0,3.8640107830000003,840.0,13.0,2.0,37.4749499,97.0,28.0,37.0,13.0,11164.0,266.49479610000003,"{'type': 'Polygon', 'coordinates': [[[10.040702929684779, 53.595600572997434], [10.038698667626784, 53.59139415289513], [10.0441644066954, 53.588662095384564], [10.051634727295527, 53.59013628842151], [10.053639918696492, 53.594342697315966], [10.048173860209683, 53.59707492440606], [10.040702929684779, 53.595600572997434]]]}",10,1929,1864
51,881f15ac35fffff,1,0,0,0,3,0,0,17442.0,2169.0,12.43550052,2204.0,12.63616558,3767.0,21.59729389,7478.0,42.8931972,1550.0,71.62661738,12004.0,1.47934022,8522.0,70.99300233,1354.0,11.27957348,584.0,43.13146233,1.225829537,14228.732030000001,172.0,138.0,2344.0,2295.0,49.0,8160.0,60.9,1137.0,8.483175408,78.0,3.760848602,191.0,10.83380601,3026.0,17.34892788,745.0,40.59945504,1766.0,8895.0,21239.0,1074.0,10743.0,0.0,39.0,0.3630270874,53.28353346,32.81877078,1077.0,10.02513264,799.0,8.0,0.0,24.85714286,24.0,7.0,7.0,3.0,3870.0,221.878225,"{'type': 'Polygon', 'coordinates': [[[10.057100133682619, 53.5874034886429], [10.055094900302901, 53.58319666541472], [10.060559654702041, 53.58046329298668], [10.068029961270842, 53.581936574182464], [10.070036123590299, 53.58614338608046], [10.064571050456667, 53.588876928137545], [10.057100133682619, 53.5874034886429]]]}",7,618,638
52,881f15ac37fffff,0,0,0,0,4,0,0,35768.0,4743.0,13.26045627,6550.0,18.31245806,6486.0,18.13352718,12723.0,35.56493543,2885.0,61.22665535,21540.0,1.619266481,13198.0,61.272052,2774.0,12.87836583,702.0,25.30641673,5.943579272999999,6017.922595,441.0,332.0,5628.0,4535.0,1093.0,15650.0,62.4,1217.0,4.847446825,100.0,2.6281208940000003,212.0,5.5482857889999995,3896.0,10.892417800000002,1119.0,27.21303502,2033.0,17913.0,28567.0,3917.0,19962.0,62.0,2265.0,11.34655846,65.16751828,36.36977186,901.0,4.513575793999999,491.0,15.0,5.0,43.98111723,63.0,27.0,43.0,9.0,11502.0,321.57235519999995,"{'type': 'Polygon', 'coordinates': [[[10.070036123590299, 53.58614338608046], [10.068029961270842, 53.581936574182464], [10.073494382332287, 53.579202459531956], [10.080965284015727, 53.580674987108935], [10.082972375107618, 53.58488178754469], [10.077507635799206, 53.58761607189044], [10.070036123590299, 53.58614338608046]]]}",4,503,524
53,881f15ac39fffff,0,0,0,0,4,0,0,52342.0,7695.0,14.70138703,11263.0,21.51809255,6333.0,12.09927018,15227.0,29.11639291,3527.0,46.01435095,30001.0,1.761141295,16054.0,53.51154962,4942.0,16.47278424,1440.0,29.13800081,10.0658645,5199.950784000001,519.0,546.0,4833.0,4352.0,481.0,21161.0,61.3,1774.0,5.125093893,175.0,3.3505648089999998,349.0,5.071937218,5311.0,10.14672729,1382.0,21.37664346,3019.0,25974.0,30928.0,9075.0,27970.0,222.0,7565.0,27.0468359,71.19138363,38.04254709,1913.0,6.839470862000001,479.0,24.0,5.0,42.49242752,71.0,31.0,39.0,10.0,20565.0,392.89671769999995,"{'type': 'Polygon', 'coordinates': [[[10.06311752447817, 53.60002227829558], [10.061111445715792, 53.59581629511657], [10.066577171033472, 53.593083325692035], [10.074049293807994, 53.59455616974214], [10.076056301815184, 53.59876214143932], [10.070590257858502, 53.60149528059294], [10.06311752447817, 53.60002227829558]]]}",4,263,253
54,881f15ac41fffff,1,1,0,0,4,2,9,16471.0,2739.0,16.62922713,2689.0,16.32566329,1996.0,12.11826847,3999.0,24.35147972,987.0,36.23348018,9289.0,1.776940467,5191.0,55.88330283,1675.0,18.03208096,354.0,21.13432836,7.160787192999999,2300.166107,188.0,151.0,2285.0,1780.0,505.0,6740.0,59.6,463.0,4.068183815,34.0,2.23390276,84.0,4.6875,1179.0,7.158035335,317.0,13.20283215,680.0,9124.0,39049.0,2373.0,8315.0,133.0,1678.0,20.18039687,73.53517739,37.12251837,335.0,4.0288635,696.0,11.0,1.0,46.59090909,13.0,7.0,7.0,3.0,5561.0,337.6237023,"{'type': 'Polygon', 'coordinates': [[[10.026850076786351, 53.62334461173773], [10.024845984307044, 53.61913984925006], [10.030314332106714, 53.616410082950836], [10.037787092644905, 53.61788490951693], [10.039792115412133, 53.62208966075745], [10.034323447408578, 53.62481959670379], [10.026850076786351, 53.62334461173773]]]}",14,555,581
55,881f15ac45fffff,0,0,0,0,3,0,0,15031.0,2484.0,16.52584658,2837.0,18.87432639,2026.0,13.47881046,4094.0,27.26243591,1036.0,41.74053183,8109.0,1.806264644,4352.0,53.66876310000001,1479.0,18.23899371,359.0,24.27315754,3.155241052,4763.8198649999995,168.0,157.0,2100.0,1524.0,576.0,5421.0,54.8,390.0,3.8728897719999997,32.0,2.033036849,67.0,3.8908246230000003,1109.0,7.37808529,332.0,15.63088512,539.0,6302.0,52426.0,1995.0,7728.0,125.0,1312.0,16.97722567,77.60610766,39.90020624,588.0,7.608695652000001,886.0,11.0,2.0,56.08391608,38.0,9.0,10.0,4.0,5209.0,346.55046239999996,"{'type': 'Polygon', 'coordinates': [[[10.017373821965268, 53.617664269021816], [10.015370617201473, 53.61345908097756], [10.020838644506098, 53.610729484242], [10.028310197124753, 53.61220490601179], [10.030314332106714, 53.616410082950836], [10.024845984307044, 53.61913984925006], [10.017373821965268, 53.617664269021816]]]}",3,232,234
56,881f15ac63fffff,0,0,0,0,2,0,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[10.024302772226257, 53.60379371217436], [10.022299482200731, 53.599587695342365], [10.02776620530947, 53.596856952889574], [10.035236538600948, 53.598332057763564], [10.037240758372256, 53.60253806350999], [10.031773715161522, 53.60526897549272], [10.024302772226257, 53.60379371217436]]]}",2,598,608
57,881f15ac65fffff,0,0,0,0,2,0,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[10.001893555711211, 53.599365225920145], [9.999892082681091, 53.59515877298704], [10.005358816362419, 53.59242894221665], [10.012827344009049, 53.59390539502423], [10.01482974688136, 53.59811183714588], [10.009362692319959, 53.60084183729614], [10.001893555711211, 53.599365225920145]]]}",2,759,749
58,881f15ac69fffff,1,0,0,0,3,0,0,15031.0,2484.0,16.52584658,2837.0,18.87432639,2026.0,13.47881046,4094.0,27.26243591,1036.0,41.74053183,8109.0,1.806264644,4352.0,53.66876310000001,1479.0,18.23899371,359.0,24.27315754,3.155241052,4763.8198649999995,168.0,157.0,2100.0,1524.0,576.0,5421.0,54.8,390.0,3.8728897719999997,32.0,2.033036849,67.0,3.8908246230000003,1109.0,7.37808529,332.0,15.63088512,539.0,6302.0,52426.0,1995.0,7728.0,125.0,1312.0,16.97722567,77.60610766,39.90020624,588.0,7.608695652000001,886.0,11.0,2.0,56.08391608,38.0,9.0,10.0,4.0,5209.0,346.55046239999996,"{'type': 'Polygon', 'coordinates': [[[10.007899663197103, 53.611982905754175], [10.005897345914775, 53.60777729233693], [10.011365052433328, 53.60504786508155], [10.018835397075422, 53.60652388178798], [10.020838644506098, 53.610729484242], [10.015370617201473, 53.61345908097756], [10.007899663197103, 53.611982905754175]]]}",7,467,478
59,881f15ac6bfffff,1,0,0,0,2,0,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[10.020838644506098, 53.610729484242], [10.018835397075422, 53.60652388178798], [10.024302772226257, 53.60379371217436], [10.031773715161522, 53.60526897549272], [10.033777892574106, 53.60947456685138], [10.028310197124753, 53.61220490601179], [10.020838644506098, 53.610729484242]]]}",6,197,167
60,881f15acc5fffff,1,0,0,0,2,0,0,34752.0,6090.0,17.52417127,6927.0,19.93266575,4148.0,11.93600368,10704.0,30.79756013,2839.0,46.80184636,17852.0,1.910710285,8517.0,47.70894017,3748.0,20.99484652,1010.0,26.94770544,8.226367201,4224.464962,338.0,392.0,3067.0,2824.0,243.0,13762.0,60.6,1045.0,4.602713178,87.0,2.509374099,205.0,4.61607746,3618.0,10.410911599999999,1141.0,22.28080453,1743.0,16784.0,31603.0,6461.0,16881.0,177.0,5733.0,33.96125822,76.05177418,36.94262201,1144.0,6.776849713,477.0,21.0,6.0,39.74160207,41.0,16.0,16.0,5.0,13255.0,381.4168969,"{'type': 'Polygon', 'coordinates': [[[10.107962929945703, 53.60885354193768], [10.105953217164426, 53.604648434403686], [10.111418909461506, 53.601913640473725], [10.118894631673548, 53.60338378407489], [10.120905273500275, 53.60758887957922], [10.11543926412531, 53.61032384353672], [10.107962929945703, 53.60885354193768]]]}",6,120,163
61,881f15ace1fffff,0,0,0,0,4,0,0,34752.0,6090.0,17.52417127,6927.0,19.93266575,4148.0,11.93600368,10704.0,30.79756013,2839.0,46.80184636,17852.0,1.910710285,8517.0,47.70894017,3748.0,20.99484652,1010.0,26.94770544,8.226367201,4224.464962,338.0,392.0,3067.0,2824.0,243.0,13762.0,60.6,1045.0,4.602713178,87.0,2.509374099,205.0,4.61607746,3618.0,10.410911599999999,1141.0,22.28080453,1743.0,16784.0,31603.0,6461.0,16881.0,177.0,5733.0,33.96125822,76.05177418,36.94262201,1144.0,6.776849713,477.0,21.0,6.0,39.74160207,41.0,16.0,16.0,5.0,13255.0,381.4168969,"{'type': 'Polygon', 'coordinates': [[[10.101934638498596, 53.596237378465936], [10.099925772504912, 53.592031430128635], [10.105390494883546, 53.58929623363977], [10.112864400486302, 53.59076681558548], [10.114874195221073, 53.5949727520448], [10.109409155667677, 53.59770811846109], [10.101934638498596, 53.596237378465936]]]}",4,205,193
62,881f15ace5fffff,0,0,0,0,3,0,0,35768.0,4743.0,13.26045627,6550.0,18.31245806,6486.0,18.13352718,12723.0,35.56493543,2885.0,61.22665535,21540.0,1.619266481,13198.0,61.272052,2774.0,12.87836583,702.0,25.30641673,5.943579272999999,6017.922595,441.0,332.0,5628.0,4535.0,1093.0,15650.0,62.4,1217.0,4.847446825,100.0,2.6281208940000003,212.0,5.5482857889999995,3896.0,10.892417800000002,1119.0,27.21303502,2033.0,17913.0,28567.0,3917.0,19962.0,62.0,2265.0,11.34655846,65.16751828,36.36977186,901.0,4.513575793999999,491.0,15.0,5.0,43.98111723,63.0,27.0,43.0,9.0,11502.0,321.57235519999995,"{'type': 'Polygon', 'coordinates': [[[10.092452460438434, 53.59056009400615], [10.09044448201211, 53.586353719527786], [10.095908886923544, 53.58361869288333], [10.10338158778413, 53.585089870897534], [10.105390494883546, 53.58929623363977], [10.099925772504912, 53.592031430128635], [10.092452460438434, 53.59056009400615]]]}",3,334,353
63,881f15ace9fffff,1,0,0,0,2,0,0,34752.0,6090.0,17.52417127,6927.0,19.93266575,4148.0,11.93600368,10704.0,30.79756013,2839.0,46.80184636,17852.0,1.910710285,8517.0,47.70894017,3748.0,20.99484652,1010.0,26.94770544,8.226367201,4224.464962,338.0,392.0,3067.0,2824.0,243.0,13762.0,60.6,1045.0,4.602713178,87.0,2.509374099,205.0,4.61607746,3618.0,10.410911599999999,1141.0,22.28080453,1743.0,16784.0,31603.0,6461.0,16881.0,177.0,5733.0,33.96125822,76.05177418,36.94262201,1144.0,6.776849713,477.0,21.0,6.0,39.74160207,41.0,16.0,16.0,5.0,13255.0,381.4168969,"{'type': 'Polygon', 'coordinates': [[[10.098478088388417, 53.60317753635187], [10.096469263572098, 53.59897200245144], [10.101934638498596, 53.596237378465936], [10.109409155667677, 53.59770811846109], [10.111418909461506, 53.601913640473725], [10.105953217164426, 53.604648434403686], [10.098478088388417, 53.60317753635187]]]}",6,206,201
64,881f15ad01fffff,0,0,0,0,3,0,0,16744.0,2275.0,13.58695652,2623.0,15.66531295,2837.0,16.9433827,5064.0,30.1751877,847.0,37.16542343,10841.0,1.59136611,6998.0,64.55124066,1446.0,13.33825293,324.0,22.406639000000002,2.735309267,6121.428462,173.0,99.0,2633.0,2413.0,220.0,6212.0,51.2,366.0,3.016566389,12.0,0.7717041801000001,64.0,3.644646925,435.0,2.5979455330000003,59.0,2.9678068410000003,318.0,8142.0,68191.0,1200.0,9980.0,49.0,330.0,3.306613226,83.02715431,49.48704013,79.0,0.7915831662999999,3692.0,16.0,2.0,81.77496038,130.0,19.0,45.0,8.0,5371.0,320.7716197,"{'type': 'Polygon', 'coordinates': [[[9.980424853626337, 53.56843610503553], [9.978425953684784, 53.56422754945535], [9.98389042097712, 53.561497080517356], [9.99135410962322, 53.56297499808801], [9.993353938724697, 53.567183543302065], [9.987889150075036, 53.569914181336316], [9.980424853626337, 53.56843610503553]]]}",3,8751,8829
65,881f15ad03fffff,0,0,0,0,1,0,0,16744.0,2275.0,13.58695652,2623.0,15.66531295,2837.0,16.9433827,5064.0,30.1751877,847.0,37.16542343,10841.0,1.59136611,6998.0,64.55124066,1446.0,13.33825293,324.0,22.406639000000002,2.735309267,6121.428462,173.0,99.0,2633.0,2413.0,220.0,6212.0,51.2,366.0,3.016566389,12.0,0.7717041801000001,64.0,3.644646925,435.0,2.5979455330000003,59.0,2.9678068410000003,318.0,8142.0,68191.0,1200.0,9980.0,49.0,330.0,3.306613226,83.02715431,49.48704013,79.0,0.7915831662999999,3692.0,16.0,2.0,81.77496038,130.0,19.0,45.0,8.0,5371.0,320.7716197,"{'type': 'Polygon', 'coordinates': [[[9.993353938724697, 53.567183543302065], [9.99135410962322, 53.56297499808801], [9.996818247239464, 53.5602437872257], [10.00428253488326, 53.56172095243918], [10.006283292979264, 53.56592948715492], [10.00081883449189, 53.56866086718023], [9.993353938724697, 53.567183543302065]]]}",1,2602,2596
66,881f15ad05fffff,1,0,0,0,3,0,0,22501.0,2991.0,13.29274254,2150.0,9.555130883,4880.0,21.68792498,8309.0,36.80131101,1435.0,48.00936768,15163.0,1.53234848,10462.0,68.99690035,1974.0,13.01853195,638.0,32.32016211,2.242487666,10033.94593,239.0,150.0,2933.0,2823.0,110.0,9368.0,52.8,1316.0,7.42035523,60.0,3.186404673,220.0,10.31411158,2987.0,13.27496556,607.0,23.20336391,1933.0,11066.0,27977.0,1281.0,12481.0,100.0,169.0,1.3540581680000001,64.2342761,35.62988312,1828.0,14.64626232,1316.0,18.0,1.0,39.24205379,39.0,11.0,15.0,8.0,4370.0,194.2135905,"{'type': 'Polygon', 'coordinates': [[[9.970962864772961, 53.56274887967084], [9.96896485065084, 53.5585398997617], [9.97442899629632, 53.55580959983653], [9.981891477765569, 53.5572881108324], [9.98389042097712, 53.561497080517356], [9.978425953684784, 53.56422754945535], [9.970962864772961, 53.56274887967084]]]}",7,2871,2834
67,881f15ad07fffff,2,1,0,0,4,2,10,12719.0,1456.0,11.44744084,1836.0,14.435097099999998,2580.0,20.28461357,4670.0,36.64469554,732.0,50.48275862,8755.0,1.498001142,6042.0,69.01199315,1006.0,11.49057681,287.0,28.52882704,2.261902239,5623.143113,152.0,70.0,1819.0,1813.0,6.0,5671.0,58.7,504.0,5.236363636,26.0,2.5465230169999997,106.0,7.54985755,969.0,7.618523468999999,151.0,12.00317965,666.0,7015.0,34521.0,641.0,7482.0,49.0,67.0,0.8954824912999999,63.00721732,37.06423461,1360.0,18.17695803,0.0,11.0,1.0,48.25,173.0,18.0,76.0,9.0,3131.0,246.16715150000002,"{'type': 'Polygon', 'coordinates': [[[9.98389042097712, 53.561497080517356], [9.981891477765569, 53.5572881108324], [9.987355294220889, 53.55455706904979], [9.99481837510361, 53.55603482789718], [9.996818247239464, 53.5602437872257], [9.99135410962322, 53.56297499808801], [9.98389042097712, 53.561497080517356]]]}",18,5929,5899
68,881f15ad09fffff,1,0,0,0,3,0,0,17952.0,2775.0,15.457887699999997,3685.0,20.52696078,2352.0,13.10160428,4770.0,26.55015028,960.0,34.71971067,10896.0,1.709801762,6468.0,59.36123348,1718.0,15.76725404,343.0,19.96507567,2.050524388,8754.833693,197.0,120.0,2227.0,2125.0,102.0,5776.0,48.6,382.0,3.2060428030000003,28.0,1.793721973,73.0,3.4272300469999997,611.0,3.403520499,105.0,4.464285714,416.0,9233.0,111088.0,1347.0,10036.0,1.0,533.0,5.310880828999999,96.77092467,54.09943182,75.0,0.7473096851000001,4034.0,19.0,1.0,81.10831234,149.0,14.0,50.0,5.0,6871.0,382.74286989999996,"{'type': 'Polygon', 'coordinates': [[[9.97695859198539, 53.575374142533036], [9.974959735385879, 53.57116600108986], [9.980424853626337, 53.56843610503553], [9.987889150075036, 53.569914181336316], [9.98988893607009, 53.574122312403645], [9.984423496275774, 53.57685237757081], [9.97695859198539, 53.575374142533036]]]}",7,4053,4007
69,881f15ad0dfffff,0,0,0,0,4,0,0,16744.0,2275.0,13.58695652,2623.0,15.66531295,2837.0,16.9433827,5064.0,30.1751877,847.0,37.16542343,10841.0,1.59136611,6998.0,64.55124066,1446.0,13.33825293,324.0,22.406639000000002,2.735309267,6121.428462,173.0,99.0,2633.0,2413.0,220.0,6212.0,51.2,366.0,3.016566389,12.0,0.7717041801000001,64.0,3.644646925,435.0,2.5979455330000003,59.0,2.9678068410000003,318.0,8142.0,68191.0,1200.0,9980.0,49.0,330.0,3.306613226,83.02715431,49.48704013,79.0,0.7915831662999999,3692.0,16.0,2.0,81.77496038,130.0,19.0,45.0,8.0,5371.0,320.7716197,"{'type': 'Polygon', 'coordinates': [[[9.967496038992477, 53.569687172509866], [9.965498068375913, 53.56547860669577], [9.970962864772961, 53.56274887967084], [9.978425953684784, 53.56422754945535], [9.980424853626337, 53.56843610503553], [9.974959735385879, 53.57116600108986], [9.967496038992477, 53.569687172509866]]]}",4,5040,4658
70,881f15ad11fffff,0,0,0,0,3,0,0,18017.0,2274.0,12.62141311,3489.0,19.36504412,1940.0,10.76760837,4370.0,24.27777778,831.0,36.86779059,11448.0,1.605433263,7137.0,62.3427673,1554.0,13.57442348,307.0,19.75546976,2.180611753,8262.360311,235.0,173.0,2504.0,2150.0,354.0,7548.0,61.0,340.0,2.721088435,9.0,0.7092198581999999,65.0,3.41745531,425.0,2.358883277,56.0,2.754549926,317.0,9924.0,62479.0,1209.0,10729.0,79.0,243.0,2.264889552,78.42436387,46.70117112,179.0,1.6683754309999999,3190.0,10.0,1.0,75.56818182,91.0,23.0,19.0,4.0,6311.0,350.28029080000005,"{'type': 'Polygon', 'coordinates': [[[10.015750431617821, 53.571614168386354], [10.013748787328002, 53.56740605846727], [10.019212915081647, 53.56467393643998], [10.026679007274678, 53.56614975504348], [10.028681580463088, 53.57035785419018], [10.023217132614993, 53.573090145530436], [10.015750431617821, 53.571614168386354]]]}",3,6164,6143
71,881f15ad13fffff,1,0,0,0,2,0,0,21964.0,2551.0,11.61446003,3350.0,15.25223092,3342.0,15.21580769,6851.0,31.19053039,1373.0,54.20450059,14479.0,1.538296844,9507.0,65.66061192,1688.0,11.65826369,413.0,24.46682464,1.751378012,12540.98193,291.0,171.0,3318.0,2958.0,360.0,10675.0,65.8,736.0,4.495480088,51.0,2.485380117,137.0,6.281522237999999,1630.0,7.421234748,402.0,17.93041927,939.0,12199.0,32559.0,1552.0,13289.0,81.0,199.0,1.4974791180000002,62.418616899999996,37.76547988,436.0,3.280909022,1000.0,13.0,3.0,44.47949527,35.0,12.0,24.0,3.0,6268.0,285.37606989999995,"{'type': 'Polygon', 'coordinates': [[[10.028681580463088, 53.57035785419018], [10.026679007274678, 53.56614975504348], [10.032142803723234, 53.56341689100342], [10.039609493023145, 53.56489195675528], [10.041612994943863, 53.569100044997434], [10.036148878887559, 53.57183307841697], [10.028681580463088, 53.57035785419018]]]}",6,1027,1017
72,881f15ad17fffff,2,0,0,0,2,0,0,10030.0,1221.0,12.17347956,1586.0,15.81256231,1962.0,19.56131605,3685.0,36.65207877,737.0,60.26165168,6349.0,1.532524807,4187.0,65.94739329,711.0,11.19861395,151.0,21.23769339,1.154750982,8685.855354000001,148.0,125.0,1739.0,1646.0,93.0,4282.0,58.6,325.0,4.4127630689999995,26.0,2.4832855780000003,47.0,4.947368421,818.0,8.1555334,223.0,20.66728452,440.0,5111.0,39541.0,694.0,5768.0,8.0,151.0,2.617891817,67.72122053,38.9447657,89.0,1.542995839,1588.0,3.0,0.0,52.482269499999994,36.0,10.0,14.0,3.0,2702.0,269.3918245,"{'type': 'Polygon', 'coordinates': [[[10.019212915081647, 53.56467393643998], [10.017211228156821, 53.56046541235472], [10.022674704707049, 53.557732717610925], [10.03014018813555, 53.55920837768083], [10.032142803723234, 53.56341689100342], [10.026679007274678, 53.56614975504348], [10.019212915081647, 53.56467393643998]]]}",10,2968,2842
73,881f15ad19fffff,0,0,0,0,7,0,0,18017.0,2274.0,12.62141311,3489.0,19.36504412,1940.0,10.76760837,4370.0,24.27777778,831.0,36.86779059,11448.0,1.605433263,7137.0,62.3427673,1554.0,13.57442348,307.0,19.75546976,2.180611753,8262.360311,235.0,173.0,2504.0,2150.0,354.0,7548.0,61.0,340.0,2.721088435,9.0,0.7092198581999999,65.0,3.41745531,425.0,2.358883277,56.0,2.754549926,317.0,9924.0,62479.0,1209.0,10729.0,79.0,243.0,2.264889552,78.42436387,46.70117112,179.0,1.6683754309999999,3190.0,10.0,1.0,75.56818182,91.0,23.0,19.0,4.0,6311.0,350.28029080000005,"{'type': 'Polygon', 'coordinates': [[[10.012287254132263, 53.57855341337871], [10.010285652549374, 53.574345717658005], [10.015750431617821, 53.571614168386354], [10.023217132614993, 53.573090145530436], [10.025219663332232, 53.577297830469], [10.019754563973084, 53.58002954907034], [10.012287254132263, 53.57855341337871]]]}",7,4062,4061
