,hex_id,U-Bahn,S-Bahn,DB,R-Bahn,Bus,rank,population,under_18s,share_under_18s,65yo_and_older,share_65yo_and_older,foreigners,share_foreigners,pop_w_migration_bg,share_pop_w_migration_bg,under_18_mig_bg,share_under_18_mig_bg,hh,ppl_per_hh,single_per_hh,share_single_per_hh,hh_w_chld,share_hh_w_chld,sngl_parent,share_sngl_parent,area_km,pop_dnsty,births,deaths,immigration,moving_away,migr_balance,social_insur,employment_rate,unemployed,share_unemployed,yng_unemployed,share_yng_unemployed,old_unemployed,share_old_unemployed,sgb_2,share_sgb_2,under_15_min_security,share_under_15_min_security,community_of_needs_sgb_2,taxpayers,total_income_per_taxpayer,residental_bldngs,apartments,ready_to_move_apt,apt_in_houses,share_apt_in_houses,apt_size,living_space_per_inhab,social_housing,share_social_housing,land_prices,kita_preschool,primary_schools,share_high_school_stud,doctors,practitioners,dentists,pharmacies,private_cars,car_density,geometry,counts,bike_end,bike_start
47,891f15ac1d7ffff,0,0,0,0,2,0,52342.0,7695.0,14.70138703,11263.0,21.51809255,6333.0,12.09927018,15227.0,29.11639291,3527.0,46.01435095,30001.0,1.761141295,16054.0,53.51154962,4942.0,16.47278424,1440.0,29.13800081,10.0658645,5199.950784000001,519.0,546.0,4833.0,4352.0,481.0,21161.0,61.3,1774.0,5.125093893,175.0,3.3505648089999998,349.0,5.071937218,5311.0,10.14672729,1382.0,21.37664346,3019.0,25974.0,30928.0,9075.0,27970.0,222.0,7565.0,27.0468359,71.19138363,38.04254709,1913.0,6.839470862000001,479.0,24.0,5.0,42.49242752,71.0,31.0,39.0,10.0,20565.0,392.89671769999995,"{'type': 'Polygon', 'coordinates': [[[10.074189573269656, 53.613089722422686], [10.074397027995426, 53.61149794009964], [10.07702679327374, 53.610927531852276], [10.07944921817973, 53.61194889433858], [10.079241882727173, 53.613540692087625], [10.076612003092162, 53.61411111192569], [10.074189573269656, 53.613089722422686]]]}",2,229,245
48,891f15ac207ffff,0,0,0,0,1,0,41892.0,4304.0,10.274038000000001,5491.0,13.10751456,5558.0,13.26744963,11292.0,26.97047865,2010.0,46.95164681,29252.0,1.451969096,20637.0,70.54902229,2958.0,10.11212909,808.0,27.31575389,3.851196067,10877.65963,511.0,404.0,5767.0,5553.0,214.0,21726.0,66.8,1643.0,5.038795351,112.0,2.6832774319999997,304.0,7.409212771,3463.0,8.266494796,631.0,16.63152346,2371.0,23386.0,28330.0,2682.0,26708.0,83.0,278.0,1.040886626,56.65250112,36.11847131,1032.0,3.8640107830000003,840.0,13.0,2.0,37.4749499,97.0,28.0,37.0,13.0,11164.0,266.49479610000003,"{'type': 'Polygon', 'coordinates': [[[10.0391151218041, 53.588209793506905], [10.039323333675805, 53.58661754966234], [10.041951965313908, 53.58604757669406], [10.044372499460055, 53.58706983605746], [10.0441644066954, 53.588662095384564], [10.041535660674317, 53.589232079867166], [10.0391151218041, 53.588209793506905]]]}",1,1791,1747
49,891f15ac20bffff,0,0,0,0,1,0,35218.0,3703.0,10.51450963,4992.0,14.17456982,4721.0,13.40507695,9518.0,27.06745535,1691.0,46.00108814,24039.0,1.473563792,16571.0,68.93381588,2560.0,10.64936145,736.0,28.75,3.091773916,11390.8717,413.0,323.0,5109.0,4893.0,216.0,17672.0,66.0,1211.0,4.492506307,71.0,2.184615385,210.0,6.264916467999999,2393.0,6.79482083,457.0,13.97553517,1578.0,19291.0,32679.0,2110.0,22141.0,121.0,119.0,0.5374644325,59.181066799999996,37.20620137,721.0,3.25640215,877.0,26.0,3.0,44.34490482,54.0,22.0,26.0,7.0,9992.0,283.718553,"{'type': 'Polygon', 'coordinates': [[[10.031854130696242, 53.58514260878072], [10.032062505977878, 53.583550324024735], [10.034690988299307, 53.582980472952016], [10.037111209731634, 53.58400289513603], [10.036902953530399, 53.58559519538507], [10.034274356813185, 53.5861650579584], [10.031854130696242, 53.58514260878072]]]}",1,1545,1548
50,891f15ac263ffff,0,0,0,0,1,0,35218.0,3703.0,10.51450963,4992.0,14.17456982,4721.0,13.40507695,9518.0,27.06745535,1691.0,46.00108814,24039.0,1.473563792,16571.0,68.93381588,2560.0,10.64936145,736.0,28.75,3.091773916,11390.8717,413.0,323.0,5109.0,4893.0,216.0,17672.0,66.0,1211.0,4.492506307,71.0,2.184615385,210.0,6.264916467999999,2393.0,6.79482083,457.0,13.97553517,1578.0,19291.0,32679.0,2110.0,22141.0,121.0,119.0,0.5374644325,59.181066799999996,37.20620137,721.0,3.25640215,877.0,26.0,3.0,44.34490482,54.0,22.0,26.0,7.0,9992.0,283.718553,"{'type': 'Polygon', 'coordinates': [[[10.037527691698983, 53.58081816634567], [10.037735917466524, 53.57922573780591], [10.040364240893895, 53.578655688966656], [10.042784452912253, 53.57967805716406], [10.04257634622094, 53.58127050119252], [10.039947908431767, 53.581840561536275], [10.037527691698983, 53.58081816634567]]]}",1,1060,1020
51,891f15ac27bffff,0,0,0,0,1,0,35218.0,3703.0,10.51450963,4992.0,14.17456982,4721.0,13.40507695,9518.0,27.06745535,1691.0,46.00108814,24039.0,1.473563792,16571.0,68.93381588,2560.0,10.64936145,736.0,28.75,3.091773916,11390.8717,413.0,323.0,5109.0,4893.0,216.0,17672.0,66.0,1211.0,4.492506307,71.0,2.184615385,210.0,6.264916467999999,2393.0,6.79482083,457.0,13.97553517,1578.0,19291.0,32679.0,2110.0,22141.0,121.0,119.0,0.5374644325,59.181066799999996,37.20620137,721.0,3.25640215,877.0,26.0,3.0,44.34490482,54.0,22.0,26.0,7.0,9992.0,283.718553,"{'type': 'Polygon', 'coordinates': [[[10.032479226089533, 53.580365626222445], [10.032687570921002, 53.57877321317773], [10.035315859422768, 53.578203274717126], [10.037735917466524, 53.57922573780591], [10.037527691698983, 53.58081816634567], [10.034899288820494, 53.58138811630295], [10.032479226089533, 53.580365626222445]]]}",1,1024,1005
52,891f15ac2a7ffff,1,0,0,0,2,0,41892.0,4304.0,10.274038000000001,5491.0,13.10751456,5558.0,13.26744963,11292.0,26.97047865,2010.0,46.95164681,29252.0,1.451969096,20637.0,70.54902229,2958.0,10.11212909,808.0,27.31575389,3.851196067,10877.65963,511.0,404.0,5767.0,5553.0,214.0,21726.0,66.8,1643.0,5.038795351,112.0,2.6832774319999997,304.0,7.409212771,3463.0,8.266494796,631.0,16.63152346,2371.0,23386.0,28330.0,2682.0,26708.0,83.0,278.0,1.040886626,56.65250112,36.11847131,1032.0,3.8640107830000003,840.0,13.0,2.0,37.4749499,97.0,28.0,37.0,13.0,11164.0,266.49479610000003,"{'type': 'Polygon', 'coordinates': [[[10.048589898713123, 53.593890759724815], [10.04879790276102, 53.59229861322812], [10.051426798018149, 53.59172850680764], [10.053847803596321, 53.592750535351385], [10.053639918696492, 53.594342697315966], [10.051010909067159, 53.59491281527033], [10.048589898713123, 53.593890759724815]]]}",6,853,819
53,891f15ac2abffff,0,0,0,0,1,0,41892.0,4304.0,10.274038000000001,5491.0,13.10751456,5558.0,13.26744963,11292.0,26.97047865,2010.0,46.95164681,29252.0,1.451969096,20637.0,70.54902229,2958.0,10.11212909,808.0,27.31575389,3.851196067,10877.65963,511.0,404.0,5767.0,5553.0,214.0,21726.0,66.8,1643.0,5.038795351,112.0,2.6832774319999997,304.0,7.409212771,3463.0,8.266494796,631.0,16.63152346,2371.0,23386.0,28330.0,2682.0,26708.0,83.0,278.0,1.040886626,56.65250112,36.11847131,1032.0,3.8640107830000003,840.0,13.0,2.0,37.4749499,97.0,28.0,37.0,13.0,11164.0,266.49479610000003,"{'type': 'Polygon', 'coordinates': [[[10.041327493141807, 53.59082426730292], [10.041535660674317, 53.589232079867166], [10.0441644066954, 53.588662095384564], [10.046585099565766, 53.589684286818944], [10.046377051154677, 53.591276489733026], [10.043748190748552, 53.591846485735815], [10.041327493141807, 53.59082426730292]]]}",1,1076,1045
54,891f15ac357ffff,0,0,0,0,1,0,17442.0,2169.0,12.43550052,2204.0,12.63616558,3767.0,21.59729389,7478.0,42.8931972,1550.0,71.62661738,12004.0,1.47934022,8522.0,70.99300233,1354.0,11.27957348,584.0,43.13146233,1.225829537,14228.732030000001,172.0,138.0,2344.0,2295.0,49.0,8160.0,60.9,1137.0,8.483175408,78.0,3.760848602,191.0,10.83380601,3026.0,17.34892788,745.0,40.59945504,1766.0,8895.0,21239.0,1074.0,10743.0,0.0,39.0,0.3630270874,53.28353346,32.81877078,1077.0,10.02513264,799.0,8.0,0.0,24.85714286,24.0,7.0,7.0,3.0,3870.0,221.878225,"{'type': 'Polygon', 'coordinates': [[[10.062149900585403, 53.587855048564386], [10.062357561200475, 53.58626267094506], [10.064986252535984, 53.585692157442445], [10.067407397559386, 53.586714010013054], [10.067199856098357, 53.58830640308745], [10.064571050456633, 53.58887692813754], [10.062149900585403, 53.587855048564386]]]}",1,618,638
55,891f15ac367ffff,0,0,0,0,1,0,35768.0,4743.0,13.26045627,6550.0,18.31245806,6486.0,18.13352718,12723.0,35.56493543,2885.0,61.22665535,21540.0,1.619266481,13198.0,61.272052,2774.0,12.87836583,702.0,25.30641673,5.943579272999999,6017.922595,441.0,332.0,5628.0,4535.0,1093.0,15650.0,62.4,1217.0,4.847446825,100.0,2.6281208940000003,212.0,5.5482857889999995,3896.0,10.892417800000002,1119.0,27.21303502,2033.0,17913.0,28567.0,3917.0,19962.0,62.0,2265.0,11.34655846,65.16751828,36.36977186,901.0,4.513575793999999,491.0,15.0,5.0,43.98111723,63.0,27.0,43.0,9.0,11502.0,321.57235519999995,"{'type': 'Polygon', 'coordinates': [[[10.07792221172775, 53.58443109565073], [10.078129484541684, 53.58283854337818], [10.080758085931926, 53.58226761125261], [10.083179528747182, 53.58328921983404], [10.082972375107618, 53.58488178754469], [10.080343659475172, 53.58545273123719], [10.07792221172775, 53.58443109565073]]]}",1,503,524
56,891f15ac397ffff,0,0,0,0,1,0,52342.0,7695.0,14.70138703,11263.0,21.51809255,6333.0,12.09927018,15227.0,29.11639291,3527.0,46.01435095,30001.0,1.761141295,16054.0,53.51154962,4942.0,16.47278424,1440.0,29.13800081,10.0658645,5199.950784000001,519.0,546.0,4833.0,4352.0,481.0,21161.0,61.3,1774.0,5.125093893,175.0,3.3505648089999998,349.0,5.071937218,5311.0,10.14672729,1382.0,21.37664346,3019.0,25974.0,30928.0,9075.0,27970.0,222.0,7565.0,27.0468359,71.19138363,38.04254709,1913.0,6.839470862000001,479.0,24.0,5.0,42.49242752,71.0,31.0,39.0,10.0,20565.0,392.89671769999995,"{'type': 'Polygon', 'coordinates': [[[10.068168468147105, 53.60047364597963], [10.06837602587243, 53.598881565971304], [10.071005254098807, 53.5983111051344], [10.073427038928052, 53.5993327127381], [10.073219600416348, 53.60092480818694], [10.070590257858502, 53.60149528059294], [10.068168468147105, 53.60047364597963]]]}",1,263,253
57,891f15ac403ffff,1,1,0,0,4,9,16471.0,2739.0,16.62922713,2689.0,16.32566329,1996.0,12.11826847,3999.0,24.35147972,987.0,36.23348018,9289.0,1.776940467,5191.0,55.88330283,1675.0,18.03208096,354.0,21.13432836,7.160787192999999,2300.166107,188.0,151.0,2285.0,1780.0,505.0,6740.0,59.6,463.0,4.068183815,34.0,2.23390276,84.0,4.6875,1179.0,7.158035335,317.0,13.20283215,680.0,9124.0,39049.0,2373.0,8315.0,133.0,1678.0,20.18039687,73.53517739,37.12251837,335.0,4.0288635,696.0,11.0,1.0,46.59090909,13.0,7.0,7.0,3.0,5561.0,337.6237023,"{'type': 'Polygon', 'coordinates': [[[10.02968872979361, 53.6211842016002], [10.029897274062353, 53.619592871498774], [10.032527228434137, 53.61902362062844], [10.034948753065597, 53.62004568832667], [10.034740328006691, 53.62163703390275], [10.032110259103247, 53.622206296307304], [10.02968872979361, 53.6211842016002]]]}",21,555,581
58,891f15ac647ffff,0,0,0,0,1,0,55651.0,6973.0,12.52987368,8101.0,14.55679143,6847.0,12.30346265,13449.0,24.13762159,2463.0,35.32195612,35750.0,1.566685315,23261.0,65.06573427,4691.0,13.12167832,1059.0,22.57514389,7.584308632999999,7337.649704,777.0,340.0,7560.0,7224.0,336.0,25894.0,62.8,1356.0,3.2747295210000003,95.0,1.8737672580000002,259.0,4.735783507,2372.0,4.262277407,418.0,6.805600782000001,1610.0,29898.0,51627.0,3651.0,32860.0,256.0,725.0,2.206329884,69.88420572,41.26421807,552.0,1.6798539259999998,2855.0,42.0,5.0,58.708891599999994,230.0,39.0,78.0,14.0,17559.0,315.5199367,"{'type': 'Polygon', 'coordinates': [[[10.00978060899582, 53.597658289932404], [10.009989552063303, 53.59606645209666], [10.012618475744866, 53.59549730476935], [10.015038570868407, 53.596519983797926], [10.01482974688136, 53.59811183714588], [10.012200708687107, 53.59868099595443], [10.00978060899582, 53.597658289932404]]]}",1,759,749
59,891f15ac68bffff,1,0,0,0,1,0,15031.0,2484.0,16.52584658,2837.0,18.87432639,2026.0,13.47881046,4094.0,27.26243591,1036.0,41.74053183,8109.0,1.806264644,4352.0,53.66876310000001,1479.0,18.23899371,359.0,24.27315754,3.155241052,4763.8198649999995,168.0,157.0,2100.0,1524.0,576.0,5421.0,54.8,390.0,3.8728897719999997,32.0,2.033036849,67.0,3.8908246230000003,1109.0,7.37808529,332.0,15.63088512,539.0,6302.0,52426.0,1995.0,7728.0,125.0,1312.0,16.97722567,77.60610766,39.90020624,588.0,7.608695652000001,886.0,11.0,2.0,56.08391608,38.0,9.0,10.0,4.0,5209.0,346.55046239999996,"{'type': 'Polygon', 'coordinates': [[[10.008526736783827, 53.6072084187703], [10.008735740942747, 53.605616837560405], [10.011365052433328, 53.60504786508155], [10.013785474312634, 53.60607046232478], [10.013576589267004, 53.607662059042816], [10.01094716322548, 53.60823104301083], [10.008526736783827, 53.6072084187703]]]}",5,467,478
60,891f15ac6b3ffff,1,0,0,0,0,0,15031.0,2484.0,16.52584658,2837.0,18.87432639,2026.0,13.47881046,4094.0,27.26243591,1036.0,41.74053183,8109.0,1.806264644,4352.0,53.66876310000001,1479.0,18.23899371,359.0,24.27315754,3.155241052,4763.8198649999995,168.0,157.0,2100.0,1524.0,576.0,5421.0,54.8,390.0,3.8728897719999997,32.0,2.033036849,67.0,3.8908246230000003,1109.0,7.37808529,332.0,15.63088512,539.0,6302.0,52426.0,1995.0,7728.0,125.0,1312.0,16.97722567,77.60610766,39.90020624,588.0,7.608695652000001,886.0,11.0,2.0,56.08391608,38.0,9.0,10.0,4.0,5209.0,346.55046239999996,"{'type': 'Polygon', 'coordinates': [[[10.020838644506098, 53.610729484242], [10.021047366115136, 53.60913792843706], [10.023676862381306, 53.60856872364474], [10.026097751558407, 53.60959106314804], [10.0258891491017, 53.611182634444326], [10.023259538312278, 53.61175185074733], [10.020838644506098, 53.610729484242]]]}",4,197,167
61,891f15acc47ffff,1,0,0,0,1,0,34752.0,6090.0,17.52417127,6927.0,19.93266575,4148.0,11.93600368,10704.0,30.79756013,2839.0,46.80184636,17852.0,1.910710285,8517.0,47.70894017,3748.0,20.99484652,1010.0,26.94770544,8.226367201,4224.464962,338.0,392.0,3067.0,2824.0,243.0,13762.0,60.6,1045.0,4.602713178,87.0,2.509374099,205.0,4.61607746,3618.0,10.410911599999999,1141.0,22.28080453,1743.0,16784.0,31603.0,6461.0,16881.0,177.0,5733.0,33.96125822,76.05177418,36.94262201,1144.0,6.776849713,477.0,21.0,6.0,39.74160207,41.0,16.0,16.0,5.0,13255.0,381.4168969,"{'type': 'Polygon', 'coordinates': [[[10.115852173914313, 53.607139647357734], [10.116058613711235, 53.60554748509311], [10.118688266635944, 53.604976018203736], [10.121111593958949, 53.60599670193521], [10.120905273500284, 53.60758887957922], [10.118275506377113, 53.60816035811376], [10.115852173914313, 53.607139647357734]]]}",5,120,163
62,891f15ace0bffff,0,0,0,0,1,0,14812.0,2595.0,17.51957872,2694.0,18.18795571,2399.0,16.1963273,5785.0,39.10369069,1526.0,59.10147173,8071.0,1.85801016,4180.0,51.79036055,1592.0,19.72494115,373.0,23.42964824,3.941131817,3758.311239,178.0,143.0,1590.0,1536.0,54.0,5930.0,60.2,557.0,5.621719822,50.0,3.3222591360000004,110.0,6.444053896000001,1610.0,10.86956522,472.0,21.35746606,848.0,7211.0,32210.0,2311.0,7430.0,18.0,1778.0,23.93001346,76.27860027,38.26289495,817.0,10.99596231,444.0,5.0,1.0,37.6146789,22.0,7.0,10.0,3.0,5555.0,375.03375639999996,"{'type': 'Polygon', 'coordinates': [[[10.102554820067898, 53.59146013186448], [10.10276152710721, 53.58986763078167], [10.105390494883546, 53.58929623363977], [10.10781286980364, 53.59031732597218], [10.107606282016363, 53.591909842459415], [10.104977200053703, 53.5924812512112], [10.102554820067898, 53.59146013186448]]]}",1,205,193
63,891f15ace43ffff,0,0,0,0,1,0,35768.0,4743.0,13.26045627,6550.0,18.31245806,6486.0,18.13352718,12723.0,35.56493543,2885.0,61.22665535,21540.0,1.619266481,13198.0,61.272052,2774.0,12.87836583,702.0,25.30641673,5.943579272999999,6017.922595,441.0,332.0,5628.0,4535.0,1093.0,15650.0,62.4,1217.0,4.847446825,100.0,2.6281208940000003,212.0,5.5482857889999995,3896.0,10.892417800000002,1119.0,27.21303502,2033.0,17913.0,28567.0,3917.0,19962.0,62.0,2265.0,11.34655846,65.16751828,36.36977186,901.0,4.513575793999999,491.0,15.0,5.0,43.98111723,63.0,27.0,43.0,9.0,11502.0,321.57235519999995,"{'type': 'Polygon', 'coordinates': [[[10.095288304851984, 53.588396447561884], [10.095495175623382, 53.58680390543971], [10.09812399478567, 53.58623263037383], [10.100546057372634, 53.5872538858353], [10.100339305826669, 53.58884644337244], [10.097710372465093, 53.589417730034505], [10.095288304851984, 53.588396447561884]]]}",1,334,353
64,891f15ace8bffff,1,0,0,0,0,0,34752.0,6090.0,17.52417127,6927.0,19.93266575,4148.0,11.93600368,10704.0,30.79756013,2839.0,46.80184636,17852.0,1.910710285,8517.0,47.70894017,3748.0,20.99484652,1010.0,26.94770544,8.226367201,4224.464962,338.0,392.0,3067.0,2824.0,243.0,13762.0,60.6,1045.0,4.602713178,87.0,2.509374099,205.0,4.61607746,3618.0,10.410911599999999,1141.0,22.28080453,1743.0,16784.0,31603.0,6461.0,16881.0,177.0,5733.0,33.96125822,76.05177418,36.94262201,1144.0,6.776849713,477.0,21.0,6.0,39.74160207,41.0,16.0,16.0,5.0,13255.0,381.4168969,"{'type': 'Polygon', 'coordinates': [[[10.0990985849215, 53.59840089034644], [10.099305396936657, 53.5968085894558], [10.101934638498596, 53.596237378465936], [10.10435718226451, 53.59725845675616], [10.104150489520018, 53.59885077305136], [10.10152113373567, 53.59942199565318], [10.0990985849215, 53.59840089034644]]]}",4,206,201
65,891f15ad003ffff,0,0,0,0,1,0,16744.0,2275.0,13.58695652,2623.0,15.66531295,2837.0,16.9433827,5064.0,30.1751877,847.0,37.16542343,10841.0,1.59136611,6998.0,64.55124066,1446.0,13.33825293,324.0,22.406639000000002,2.735309267,6121.428462,173.0,99.0,2633.0,2413.0,220.0,6212.0,51.2,366.0,3.016566389,12.0,0.7717041801000001,64.0,3.644646925,435.0,2.5979455330000003,59.0,2.9678068410000003,318.0,8142.0,68191.0,1200.0,9980.0,49.0,330.0,3.306613226,83.02715431,49.48704013,79.0,0.7915831662999999,3692.0,16.0,2.0,81.77496038,130.0,19.0,45.0,8.0,5371.0,320.7716197,"{'type': 'Polygon', 'coordinates': [[[9.983262030816721, 53.56627475155111], [9.983471504402104, 53.5646822372893], [9.98609905409695, 53.564113227277566], [9.98851724469028, 53.56513672011842], [9.988307890012896, 53.56672924994252], [9.98568022583089, 53.56729827136485], [9.983262030816721, 53.56627475155111]]]}",1,2728,2747
66,891f15ad013ffff,0,0,0,0,1,0,16744.0,2275.0,13.58695652,2623.0,15.66531295,2837.0,16.9433827,5064.0,30.1751877,847.0,37.16542343,10841.0,1.59136611,6998.0,64.55124066,1446.0,13.33825293,324.0,22.406639000000002,2.735309267,6121.428462,173.0,99.0,2633.0,2413.0,220.0,6212.0,51.2,366.0,3.016566389,12.0,0.7717041801000001,64.0,3.644646925,435.0,2.5979455330000003,59.0,2.9678068410000003,318.0,8142.0,68191.0,1200.0,9980.0,49.0,330.0,3.306613226,83.02715431,49.48704013,79.0,0.7915831662999999,3692.0,16.0,2.0,81.77496038,130.0,19.0,45.0,8.0,5371.0,320.7716197,"{'type': 'Polygon', 'coordinates': [[[9.980424853626337, 53.56843610503553], [9.980634401964858, 53.566843662682814], [9.983262030816721, 53.56627475155111], [9.98568022583089, 53.56729827136485], [9.985470796402412, 53.568890729282], [9.982843053046427, 53.56945965182238], [9.980424853626337, 53.56843610503553]]]}",1,4346,4419
67,891f15ad047ffff,0,0,0,0,1,0,22501.0,2991.0,13.29274254,2150.0,9.555130883,4880.0,21.68792498,8309.0,36.80131101,1435.0,48.00936768,15163.0,1.53234848,10462.0,68.99690035,1974.0,13.01853195,638.0,32.32016211,2.242487666,10033.94593,239.0,150.0,2933.0,2823.0,110.0,9368.0,52.8,1316.0,7.42035523,60.0,3.186404673,220.0,10.31411158,2987.0,13.27496556,607.0,23.20336391,1933.0,11066.0,27977.0,1281.0,12481.0,100.0,169.0,1.3540581680000001,64.2342761,35.62988312,1828.0,14.64626232,1316.0,18.0,1.0,39.24205379,39.0,11.0,15.0,8.0,4370.0,194.2135905,"{'type': 'Polygon', 'coordinates': [[[9.978845108034765, 53.56104242382264], [9.979054669905155, 53.55944979688475], [9.981681990632056, 53.558880809676566], [9.984099863968199, 53.559904438008815], [9.98389042097712, 53.561497080517356], [9.981262985767305, 53.56206607912437], [9.978845108034765, 53.56104242382264]]]}",1,734,700
68,891f15ad063ffff,1,0,0,0,1,0,12719.0,1456.0,11.44744084,1836.0,14.435097099999998,2580.0,20.28461357,4670.0,36.64469554,732.0,50.48275862,8755.0,1.498001142,6042.0,69.01199315,1006.0,11.49057681,287.0,28.52882704,2.261902239,5623.143113,152.0,70.0,1819.0,1813.0,6.0,5671.0,58.7,504.0,5.236363636,26.0,2.5465230169999997,106.0,7.54985755,969.0,7.618523468999999,151.0,12.00317965,666.0,7015.0,34521.0,641.0,7482.0,49.0,67.0,0.8954824912999999,63.00721732,37.06423461,1360.0,18.17695803,0.0,11.0,1.0,48.25,173.0,18.0,76.0,9.0,3131.0,246.16715150000002,"{'type': 'Polygon', 'coordinates': [[[9.986727220029787, 53.559335340526275], [9.986936588286044, 53.5577426261136], [9.989563865191267, 53.55717342975811], [9.99198188828811, 53.558196936408045], [9.991772638921478, 53.559789666382876], [9.9891452475651, 53.56035887414698], [9.986727220029787, 53.559335340526275]]]}",5,1838,1826
69,891f15ad077ffff,0,1,0,0,1,10,16744.0,2275.0,13.58695652,2623.0,15.66531295,2837.0,16.9433827,5064.0,30.1751877,847.0,37.16542343,10841.0,1.59136611,6998.0,64.55124066,1446.0,13.33825293,324.0,22.406639000000002,2.735309267,6121.428462,173.0,99.0,2633.0,2413.0,220.0,6212.0,51.2,366.0,3.016566389,12.0,0.7717041801000001,64.0,3.644646925,435.0,2.5979455330000003,59.0,2.9678068410000003,318.0,8142.0,68191.0,1200.0,9980.0,49.0,330.0,3.306613226,83.02715431,49.48704013,79.0,0.7915831662999999,3692.0,16.0,2.0,81.77496038,130.0,19.0,45.0,8.0,5371.0,320.7716197,"{'type': 'Polygon', 'coordinates': [[[9.988935923465656, 53.56195153221986], [9.9891452475651, 53.56035887414698], [9.991772638921478, 53.559789666382876], [9.994190820628326, 53.56081310527855], [9.993981615432833, 53.56240577890942], [9.99135410962322, 53.56297499808801], [9.988935923465656, 53.56195153221986]]]}",15,2471,2391
70,891f15ad087ffff,1,0,0,0,1,0,17952.0,2775.0,15.457887699999997,3685.0,20.52696078,2352.0,13.10160428,4770.0,26.55015028,960.0,34.71971067,10896.0,1.709801762,6468.0,59.36123348,1718.0,15.76725404,343.0,19.96507567,2.050524388,8754.833693,197.0,120.0,2227.0,2125.0,102.0,5776.0,48.6,382.0,3.2060428030000003,28.0,1.793721973,73.0,3.4272300469999997,611.0,3.403520499,105.0,4.464285714,416.0,9233.0,111088.0,1347.0,10036.0,1.0,533.0,5.310880828999999,96.77092467,54.09943182,75.0,0.7473096851000001,4034.0,19.0,1.0,81.10831234,149.0,14.0,50.0,5.0,6871.0,382.74286989999996,"{'type': 'Polygon', 'coordinates': [[[9.984842446926228, 53.573667846517885], [9.985051906950805, 53.57207551685931], [9.98767976481306, 53.57150658290441], [9.9900982771559, 53.57252996718903], [9.98988893607009, 53.574122312403645], [9.987260963699397, 53.574691257779016], [9.984842446926228, 53.573667846517885]]]}",5,2045,1998
71,891f15ad09bffff,0,0,0,0,1,0,17952.0,2775.0,15.457887699999997,3685.0,20.52696078,2352.0,13.10160428,4770.0,26.55015028,960.0,34.71971067,10896.0,1.709801762,6468.0,59.36123348,1718.0,15.76725404,343.0,19.96507567,2.050524388,8754.833693,197.0,120.0,2227.0,2125.0,102.0,5776.0,48.6,382.0,3.2060428030000003,28.0,1.793721973,73.0,3.4272300469999997,611.0,3.403520499,105.0,4.464285714,416.0,9233.0,111088.0,1347.0,10036.0,1.0,533.0,5.310880828999999,96.77092467,54.09943182,75.0,0.7473096851000001,4034.0,19.0,1.0,81.10831234,149.0,14.0,50.0,5.0,6871.0,382.74286989999996,"{'type': 'Polygon', 'coordinates': [[[9.974750037520764, 53.572758299617306], [9.974959735385879, 53.57116600108986], [9.977587522527255, 53.57059728772591], [9.980005726338279, 53.57162086148603], [9.979796147387265, 53.57321317558222], [9.977168245707835, 53.573781900350944], [9.974750037520764, 53.572758299617306]]]}",1,2008,2009
72,891f15ad0cbffff,0,0,0,0,1,0,8080.0,1146.0,14.18316832,828.0,10.24752475,1612.0,19.95049505,2962.0,36.6448101,587.0,51.35608049,5250.0,1.559047619,3542.0,67.46666667,759.0,14.45714286,232.0,30.56653491,0.5484489043999999,14732.457180000001,97.0,110.0,1254.0,1221.0,33.0,3399.0,54.0,388.0,6.1970931160000005,20.0,2.7624309389999997,53.0,8.255451713,883.0,10.92821782,211.0,21.29162462,513.0,4147.0,31125.0,498.0,4305.0,0.0,80.0,1.8583042969999999,68.25969803,36.36856436,456.0,10.59233449,1316.0,4.0,1.0,42.16027875,39.0,6.0,4.0,2.0,1447.0,179.0841584,"{'type': 'Polygon', 'coordinates': [[[9.968125590997538, 53.56491002639279], [9.968335421232956, 53.563317558855736], [9.970962864772961, 53.56274887967084], [9.973380592605885, 53.563772656637255], [9.973170881241447, 53.565365139755556], [9.970543323169837, 53.56593383032757], [9.968125590997538, 53.56491002639279]]]}",1,3129,3022
73,891f15ad0d3ffff,0,0,0,0,1,0,57541.0,7384.0,12.83258894,7254.0,12.60666308,6919.0,12.02446951,13528.0,23.50120737,2407.0,32.65499932,38707.0,1.527630661,26071.0,67.35474204,5065.0,13.08548841,1287.0,25.40967423,3.225548705,17839.13537,838.0,300.0,6999.0,7181.0,-182.0,27126.0,62.1,1651.0,3.773973072,86.0,1.884724962,271.0,4.7237232,2578.0,4.480283624,429.0,6.5596330279999995,1811.0,32492.0,37536.0,3259.0,34235.0,92.0,310.0,0.905506061,63.92709216,38.03451452,666.0,1.945377538,1557.0,63.0,8.0,62.50684182,290.0,32.0,57.0,12.0,14983.0,260.3882449,"{'type': 'Polygon', 'coordinates': [[[9.967496038992477, 53.569687172509866], [9.967705899878007, 53.56809483322066], [9.970333537048225, 53.56752624153249], [9.972751427880342, 53.56854997774386], [9.972541685882161, 53.57014233261224], [9.969913934161232, 53.57071093569147], [9.967496038992477, 53.569687172509866]]]}",1,1911,1636
